LS,Price Level,Level,Section,Row,Seat,X,Y
2:227:G:7,14,2,227,G,7,558,1298
2:227:G:8,14,2,227,G,8,567,1301
2:227:G:9,14,2,227,G,9,576,1304
2:227:G:10,14,2,227,G,10,585,1307
2:227:G:11,14,2,227,G,11,594,1310
2:227:H:1,14,2,227,H,1,499,1290
2:227:H:2,14,2,227,H,2,508,1293
2:227:H:3,14,2,227,H,3,517,1296
2:227:H:4,14,2,227,H,4,526,1299
2:227:H:5,14,2,227,H,5,535,1302
2:227:H:6,14,2,227,H,6,544,1305
2:227:H:7,14,2,227,H,7,553,1308
2:227:H:8,14,2,227,H,8,562,1311
2:227:H:9,14,2,227,H,9,571,1314
2:227:H:10,14,2,227,H,10,580,1317
2:227:H:11,14,2,227,H,11,589,1320
2:227:J:1,14,2,227,J,1,494,1300
2:227:J:2,14,2,227,J,2,503,1303
2:227:J:3,14,2,227,J,3,512,1306
2:227:J:4,14,2,227,J,4,521,1309
2:227:J:5,14,2,227,J,5,530,1312
2:227:J:6,14,2,227,J,6,539,1315
2:227:J:7,14,2,227,J,7,548,1318
2:227:J:8,14,2,227,J,8,557,1321
2:227:J:9,14,2,227,J,9,566,1324
2:227:J:10,14,2,227,J,10,575,1327
2:227:J:11,14,2,227,J,11,584,1330
2:227:J:12,14,2,227,J,12,593,1333
2:227:K:1,14,2,227,K,1,489,1310
2:227:K:2,14,2,227,K,2,498,1313
2:227:K:3,14,2,227,K,3,507,1316
2:227:K:4,14,2,227,K,4,516,1319
2:227:K:5,14,2,227,K,5,525,1322
2:227:K:6,14,2,227,K,6,534,1325
2:227:K:7,14,2,227,K,7,543,1328
2:227:K:8,14,2,227,K,8,552,1331
2:227:K:9,14,2,227,K,9,561,1334
2:227:K:10,14,2,227,K,10,570,1337
2:227:K:11,14,2,227,K,11,579,1340
2:227:K:12,14,2,227,K,12,588,1343
2:227:L:1,14,2,227,L,1,484,1320
2:227:L:2,14,2,227,L,2,493,1323
2:227:L:3,14,2,227,L,3,502,1326
2:227:L:4,14,2,227,L,4,511,1329
2:227:L:5,14,2,227,L,5,520,1332
2:227:L:6,14,2,227,L,6,529,1335
2:227:L:7,14,2,227,L,7,538,1338
2:227:L:8,14,2,227,L,8,547,1341
2:227:L:9,14,2,227,L,9,556,1344
2:227:L:10,14,2,227,L,10,565,1347
2:227:L:11,14,2,227,L,11,574,1350
2:227:L:12,14,2,227,L,12,583,1353
2:227:M:1,14,2,227,M,1,479,1330
2:227:M:2,14,2,227,M,2,488,1333
2:227:M:3,14,2,227,M,3,497,1336
2:227:M:4,14,2,227,M,4,506,1339
2:227:M:5,14,2,227,M,5,515,1342
2:227:M:6,14,2,227,M,6,524,1345
2:227:M:7,14,2,227,M,7,533,1348
2:227:M:8,14,2,227,M,8,542,1351
2:227:M:9,14,2,227,M,9,551,1354
2:227:M:10,14,2,227,M,10,560,1357
2:227:M:11,14,2,227,M,11,569,1360
2:227:M:12,14,2,227,M,12,578,1363
2:227:M:13,14,2,227,M,13,587,1366
2:227:N:1,14,2,227,N,1,474,1340
2:227:N:2,14,2,227,N,2,483,1343
2:227:N:3,14,2,227,N,3,492,1346
2:227:N:4,14,2,227,N,4,501,1349
2:227:N:5,14,2,227,N,5,510,1352
2:227:N:6,14,2,227,N,6,519,1355
2:227:N:7,14,2,227,N,7,528,1358
2:227:N:8,14,2,227,N,8,537,1361
2:227:N:9,14,2,227,N,9,546,1364
2:227:N:10,14,2,227,N,10,555,1367
2:227:N:11,14,2,227,N,11,564,1370
2:227:N:12,14,2,227,N,12,573,1373
2:227:N:13,14,2,227,N,13,582,1376
2:227:P:1,14,2,227,P,1,469,1350
2:227:P:2,14,2,227,P,2,478,1353
2:227:P:3,14,2,227,P,3,487,1356
2:227:P:4,14,2,227,P,4,496,1359
2:227:P:5,14,2,227,P,5,505,1362
2:227:P:6,14,2,227,P,6,514,1365
2:227:P:7,14,2,227,P,7,523,1368
2:227:P:8,14,2,227,P,8,532,1371
2:227:P:9,14,2,227,P,9,541,1374
2:227:P:10,14,2,227,P,10,550,1377
2:227:P:11,14,2,227,P,11,559,1380
2:227:P:12,14,2,227,P,12,568,1383
2:227:P:13,14,2,227,P,13,577,1386
2:227:P:14,14,2,227,P,14,586,1389
2:227:Q:1,14,2,227,Q,1,464,1360
2:227:Q:2,14,2,227,Q,2,473,1363
2:227:Q:3,14,2,227,Q,3,482,1366
2:227:Q:4,14,2,227,Q,4,491,1369
2:227:Q:5,14,2,227,Q,5,500,1372
2:227:Q:6,14,2,227,Q,6,509,1375
2:227:Q:7,14,2,227,Q,7,518,1378
2:227:Q:8,14,2,227,Q,8,527,1381
2:227:Q:9,14,2,227,Q,9,536,1384
2:227:Q:10,14,2,227,Q,10,545,1387
2:227:Q:11,14,2,227,Q,11,554,1390
2:227:Q:12,14,2,227,Q,12,563,1393
2:227:Q:13,14,2,227,Q,13,572,1396
2:227:Q:14,14,2,227,Q,14,581,1399
2:227:R:1,14,2,227,R,1,459,1370
2:227:R:2,14,2,227,R,2,468,1373
2:227:R:3,14,2,227,R,3,477,1376
2:227:R:4,14,2,227,R,4,486,1379
2:227:R:5,14,2,227,R,5,495,1382
2:227:R:6,14,2,227,R,6,504,1385
2:227:R:7,14,2,227,R,7,513,1388
2:227:R:8,14,2,227,R,8,522,1391
2:227:R:9,14,2,227,R,9,531,1394
2:227:R:10,14,2,227,R,10,540,1397
2:227:R:11,14,2,227,R,11,549,1400
2:227:R:12,14,2,227,R,12,558,1403
2:227:R:13,14,2,227,R,13,567,1406
2:227:R:14,14,2,227,R,14,576,1409
2:227:T:1,14,2,227,T,1,454,1380
2:227:T:2,14,2,227,T,2,463,1383
2:227:T:3,14,2,227,T,3,472,1386
2:227:T:4,14,2,227,T,4,481,1389
2:227:T:5,14,2,227,T,5,490,1392
2:227:T:6,14,2,227,T,6,499,1395
2:227:T:7,14,2,227,T,7,508,1398
2:227:T:8,14,2,227,T,8,517,1401
2:227:T:9,14,2,227,T,9,526,1404
2:227:T:10,14,2,227,T,10,535,1407
2:227:T:11,14,2,227,T,11,544,1410
2:228:A:1,14,2,228,A,1,666.5,1264
2:228:A:2,14,2,228,A,2,674,1264
2:228:A:3,14,2,228,A,3,681.5,1264
2:228:A:4,14,2,228,A,4,689,1264
2:228:A:5,14,2,228,A,5,696.5,1264
2:228:A:6,14,2,228,A,6,704,1264
2:228:B:1,14,2,228,B,1,636,1277
2:228:B:2,14,2,228,B,2,643.5,1277
2:228:B:3,14,2,228,B,3,651,1277
2:228:B:4,14,2,228,B,4,658.5,1277
2:228:B:5,14,2,228,B,5,666,1277
2:228:B:6,14,2,228,B,6,673.5,1277
2:228:B:7,14,2,228,B,7,681,1277
2:228:B:8,14,2,228,B,8,688.5,1277
2:228:B:9,14,2,228,B,9,696,1277
2:228:B:10,14,2,228,B,10,703.5,1277
2:228:C:1,14,2,228,C,1,636,1290
2:228:C:2,14,2,228,C,2,643.5,1290
2:228:C:3,14,2,228,C,3,651,1290
2:228:C:4,14,2,228,C,4,658.5,1290
2:228:C:5,14,2,228,C,5,666,1290
2:228:C:6,14,2,228,C,6,673.5,1290
2:228:C:7,14,2,228,C,7,681,1290
2:228:C:8,14,2,228,C,8,688.5,1290
2:228:C:9,14,2,228,C,9,696,1290
2:228:C:10,14,2,228,C,10,703.5,1290
2:228:D:1,14,2,228,D,1,636.5,1303
2:228:D:2,14,2,228,D,2,644,1303
2:228:D:3,14,2,228,D,3,651.5,1303
2:228:D:4,14,2,228,D,4,659,1303
2:228:D:5,14,2,228,D,5,666.5,1303
2:228:D:6,14,2,228,D,6,674,1303
2:228:D:7,14,2,228,D,7,681.5,1303
2:228:D:8,14,2,228,D,8,689,1303
2:228:D:9,14,2,228,D,9,696.5,1303
2:228:D:10,14,2,228,D,10,704,1303
2:228:E:1,14,2,228,E,1,629,1316
2:228:E:2,14,2,228,E,2,636.5,1316
2:228:E:3,14,2,228,E,3,644,1316
2:228:E:4,14,2,228,E,4,651.5,1316
2:228:E:5,14,2,228,E,5,659,1316
2:228:E:6,14,2,228,E,6,666.5,1316
2:228:E:7,14,2,228,E,7,674,1316
2:228:E:8,14,2,228,E,8,681.5,1316
2:228:E:9,14,2,228,E,9,689,1316
2:228:E:10,14,2,228,E,10,696.5,1316
2:228:E:11,14,2,228,E,11,704,1316
2:228:F:1,14,2,228,F,1,629,1329
2:228:F:2,14,2,228,F,2,636.5,1329
2:228:F:3,14,2,228,F,3,644,1329
2:228:F:4,14,2,228,F,4,651.5,1329
2:228:F:5,14,2,228,F,5,659,1329
2:228:F:6,14,2,228,F,6,666.5,1329
2:228:F:7,14,2,228,F,7,674,1329
2:228:F:8,14,2,228,F,8,681.5,1329
2:228:F:9,14,2,228,F,9,689,1329
2:228:F:10,14,2,228,F,10,696.5,1329
2:228:F:11,14,2,228,F,11,704,1329
2:228:G:1,14,2,228,G,1,629,1342
2:228:G:2,14,2,228,G,2,636.5,1342
2:228:G:3,14,2,228,G,3,644,1342
2:228:G:4,14,2,228,G,4,651.5,1342
2:228:G:5,14,2,228,G,5,659,1342
2:228:G:6,14,2,228,G,6,666.5,1342
2:228:G:7,14,2,228,G,7,674,1342
2:228:G:8,14,2,228,G,8,681.5,1342
2:228:G:9,14,2,228,G,9,689,1342
2:228:G:10,14,2,228,G,10,696.5,1342
2:228:G:11,14,2,228,G,11,704,1342
2:228:H:1,14,2,228,H,1,621.5,1355
2:228:H:2,14,2,228,H,2,629,1355
2:228:H:3,14,2,228,H,3,636.5,1355
2:228:H:4,14,2,228,H,4,644,1355
2:228:H:5,14,2,228,H,5,651.5,1355
2:228:H:6,14,2,228,H,6,659,1355
2:228:H:7,14,2,228,H,7,666.5,1355
2:228:H:8,14,2,228,H,8,674,1355
2:228:H:9,14,2,228,H,9,681.5,1355
2:228:H:10,14,2,228,H,10,689,1355
2:228:H:11,14,2,228,H,11,696.5,1355
2:228:H:12,14,2,228,H,12,704,1355
2:228:J:1,14,2,228,J,1,621.5,1368
2:228:J:2,14,2,228,J,2,629,1368
2:228:J:3,14,2,228,J,3,636.5,1368
2:228:J:4,14,2,228,J,4,644,1368
2:228:J:5,14,2,228,J,5,651.5,1368
2:228:J:6,14,2,228,J,6,659,1368
2:228:J:7,14,2,228,J,7,666.5,1368
2:228:J:8,14,2,228,J,8,674,1368
2:228:J:9,14,2,228,J,9,681.5,1368
2:228:J:10,14,2,228,J,10,689,1368
2:228:J:11,14,2,228,J,11,696.5,1368
2:228:J:12,14,2,228,J,12,704,1368
2:228:K:1,14,2,228,K,1,621.5,1381
2:228:K:2,14,2,228,K,2,629,1381
2:228:K:3,14,2,228,K,3,636.5,1381
2:228:K:4,14,2,228,K,4,644,1381
2:228:K:5,14,2,228,K,5,651.5,1381
2:228:K:6,14,2,228,K,6,659,1381
2:228:K:7,14,2,228,K,7,666.5,1381
2:228:K:8,14,2,228,K,8,674,1381
2:228:K:9,14,2,228,K,9,681.5,1381
2:228:K:10,14,2,228,K,10,689,1381
2:228:K:11,14,2,228,K,11,696.5,1381
2:228:K:12,14,2,228,K,12,704,1381
2:228:L:1,14,2,228,L,1,621.5,1394
2:228:L:2,14,2,228,L,2,629,1394
2:228:L:3,14,2,228,L,3,636.5,1394
2:228:L:4,14,2,228,L,4,644,1394
2:228:L:5,14,2,228,L,5,651.5,1394
2:228:L:6,14,2,228,L,6,659,1394
2:228:L:7,14,2,228,L,7,666.5,1394
2:228:L:8,14,2,228,L,8,674,1394
2:228:L:9,14,2,228,L,9,681.5,1394
2:228:L:10,14,2,228,L,10,689,1394
2:228:L:11,14,2,228,L,11,696.5,1394
2:228:L:12,14,2,228,L,12,704,1394
2:228:M:1,14,2,228,M,1,614,1407
2:228:M:2,14,2,228,M,2,621.5,1407
2:228:M:3,14,2,228,M,3,629,1407
2:228:M:4,14,2,228,M,4,636.5,1407
2:228:M:5,14,2,228,M,5,644,1407
2:228:M:6,14,2,228,M,6,651.5,1407
2:228:M:7,14,2,228,M,7,659,1407
2:228:M:8,14,2,228,M,8,666.5,1407
2:228:M:9,14,2,228,M,9,674,1407
2:228:M:10,14,2,228,M,10,681.5,1407
2:228:M:11,14,2,228,M,11,689,1407
2:228:M:12,14,2,228,M,12,696.5,1407
2:228:M:13,14,2,228,M,13,704,1407
2:228:N:1,14,2,228,N,1,614,1420
2:228:N:2,14,2,228,N,2,621.5,1420
2:228:N:3,14,2,228,N,3,629,1420
2:228:N:4,14,2,228,N,4,636.5,1420
2:228:N:5,14,2,228,N,5,644,1420
2:228:N:6,14,2,228,N,6,651.5,1420
2:228:N:7,14,2,228,N,7,659,1420
2:228:N:8,14,2,228,N,8,666.5,1420
2:228:N:9,14,2,228,N,9,674,1420
2:228:N:10,14,2,228,N,10,681.5,1420
2:228:N:11,14,2,228,N,11,689,1420
2:228:N:12,14,2,228,N,12,696.5,1420
2:228:N:13,14,2,228,N,13,704,1420
2:228:P:1,14,2,228,P,1,614,1433
2:228:P:2,14,2,228,P,2,621.5,1433
2:228:P:3,14,2,228,P,3,629,1433
2:228:P:4,14,2,228,P,4,636.5,1433
2:228:P:5,14,2,228,P,5,644,1433
2:228:P:6,14,2,228,P,6,651.5,1433
2:228:P:7,14,2,228,P,7,659,1433
2:228:P:8,14,2,228,P,8,666.5,1433
2:228:P:9,14,2,228,P,9,674,1433
2:228:P:10,14,2,228,P,10,681.5,1433
2:228:P:11,14,2,228,P,11,689,1433
2:228:P:12,14,2,228,P,12,696.5,1433
2:228:P:13,14,2,228,P,13,704,1433
2:228:Q:1,14,2,228,Q,1,614,1446
2:228:Q:2,14,2,228,Q,2,621.5,1446
2:228:Q:3,14,2,228,Q,3,629,1446
2:228:Q:4,14,2,228,Q,4,636.5,1446
2:228:Q:5,14,2,228,Q,5,644,1446
2:228:Q:6,14,2,228,Q,6,651.5,1446
2:228:Q:7,14,2,228,Q,7,659,1446
2:228:Q:8,14,2,228,Q,8,666.5,1446
2:228:Q:9,14,2,228,Q,9,674,1446
2:228:Q:10,14,2,228,Q,10,681.5,1446
2:228:Q:11,14,2,228,Q,11,689,1446
2:228:Q:12,14,2,228,Q,12,696.5,1446
2:228:Q:13,14,2,228,Q,13,704,1446
2:228:R:1,14,2,228,R,1,606.5,1459
2:228:R:2,14,2,228,R,2,614,1459
2:228:R:3,14,2,228,R,3,621.5,1459
2:228:R:4,14,2,228,R,4,629,1459
2:228:R:5,14,2,228,R,5,636.5,1459
2:228:R:6,14,2,228,R,6,644,1459
2:228:R:7,14,2,228,R,7,651.5,1459
2:228:R:8,14,2,228,R,8,659,1459
2:228:R:9,14,2,228,R,9,666.5,1459
2:228:R:10,14,2,228,R,10,674,1459
2:228:R:11,14,2,228,R,11,681.5,1459
2:228:R:12,14,2,228,R,12,689,1459
2:228:R:13,14,2,228,R,13,696.5,1459
2:228:R:14,14,2,228,R,14,704,1459
2:228:T:1,14,2,228,T,1,666.5,1472
2:228:T:2,14,2,228,T,2,674,1472
2:228:T:3,14,2,228,T,3,681.5,1472
2:228:T:4,14,2,228,T,4,689,1472
2:228:T:5,14,2,228,T,5,696.5,1472
2:228:T:6,14,2,228,T,6,704,1472
2:229:B:1,12,2,229,B,1,742,1282
2:229:B:2,12,2,229,B,2,749.5,1282
2:229:B:14,12,2,229,B,14,839.5,1282
2:229:B:15,12,2,229,B,15,847,1282
2:229:B:101,12,2,229,B,101,757,1282
2:229:B:102,12,2,229,B,102,764.5,1282
2:229:B:103,12,2,229,B,103,772,1282
2:229:B:104,12,2,229,B,104,779.5,1282
2:229:B:105,12,2,229,B,105,787,1282
2:229:B:106,12,2,229,B,106,794.5,1282
2:229:B:107,12,2,229,B,107,802,1282
2:229:B:108,12,2,229,B,108,809.5,1282
2:229:B:109,12,2,229,B,109,817,1282
2:229:B:110,12,2,229,B,110,824.5,1282
2:229:B:111,12,2,229,B,111,832,1282
2:229:C:1,12,2,229,C,1,742,1296
2:229:C:2,12,2,229,C,2,749.5,1296
2:229:C:14,12,2,229,C,14,839.5,1296
2:229:C:15,12,2,229,C,15,847,1296
2:229:C:101,12,2,229,C,101,757,1296
2:229:C:102,12,2,229,C,102,764.5,1296
2:229:C:103,12,2,229,C,103,772,1296
2:229:C:104,12,2,229,C,104,779.5,1296
2:229:C:105,12,2,229,C,105,787,1296
2:229:C:106,12,2,229,C,106,794.5,1296
2:229:C:107,12,2,229,C,107,802,1296
2:229:C:108,12,2,229,C,108,809.5,1296
2:229:C:109,12,2,229,C,109,817,1296
2:229:C:110,12,2,229,C,110,824.5,1296
2:229:C:111,12,2,229,C,111,832,1296
2:229:D:1,12,2,229,D,1,742,1310
2:229:D:2,12,2,229,D,2,749.5,1310
2:229:D:14,12,2,229,D,14,839.5,1310
2:229:D:15,12,2,229,D,15,847,1310
2:229:D:101,12,2,229,D,101,757,1310
2:229:D:102,12,2,229,D,102,764.5,1310
2:229:D:103,12,2,229,D,103,772,1310
2:229:D:104,12,2,229,D,104,779.5,1310
2:229:D:105,12,2,229,D,105,787,1310
2:229:D:106,12,2,229,D,106,794.5,1310
2:229:D:107,12,2,229,D,107,802,1310
2:229:D:108,12,2,229,D,108,809.5,1310
2:229:D:109,12,2,229,D,109,817,1310
2:229:D:110,12,2,229,D,110,824.5,1310
2:229:D:111,12,2,229,D,111,832,1310
2:229:E:1,12,2,229,E,1,742,1324
2:229:E:2,12,2,229,E,2,749.5,1324
2:229:E:3,12,2,229,E,3,757,1324
2:229:E:4,12,2,229,E,4,764.5,1324
2:229:E:5,12,2,229,E,5,772,1324
2:229:E:6,12,2,229,E,6,779.5,1324
2:229:E:7,12,2,229,E,7,787,1324
2:229:E:8,12,2,229,E,8,794.5,1324
2:229:E:9,12,2,229,E,9,802,1324
2:229:E:10,12,2,229,E,10,809.5,1324
2:229:E:11,12,2,229,E,11,817,1324
2:229:E:12,12,2,229,E,12,824.5,1324
2:229:E:13,12,2,229,E,13,832,1324
2:229:E:14,12,2,229,E,14,839.5,1324
2:229:E:15,12,2,229,E,15,847,1324
2:229:F:1,12,2,229,F,1,742,1338
2:229:F:2,12,2,229,F,2,749.5,1338
2:229:F:3,12,2,229,F,3,757,1338
2:229:F:4,12,2,229,F,4,764.5,1338
2:229:F:5,12,2,229,F,5,772,1338
2:229:F:6,12,2,229,F,6,779.5,1338
2:229:F:7,12,2,229,F,7,787,1338
2:229:F:8,12,2,229,F,8,794.5,1338
2:229:F:9,12,2,229,F,9,802,1338
2:229:F:10,12,2,229,F,10,809.5,1338
2:229:F:11,12,2,229,F,11,817,1338
2:229:F:12,12,2,229,F,12,824.5,1338
2:229:F:13,12,2,229,F,13,832,1338
2:229:F:14,12,2,229,F,14,839.5,1338
2:229:F:15,12,2,229,F,15,847,1338
2:229:G:1,12,2,229,G,1,742,1352
2:229:G:2,12,2,229,G,2,749.5,1352
2:229:G:3,12,2,229,G,3,757,1352
2:229:G:4,12,2,229,G,4,764.5,1352
2:229:G:5,12,2,229,G,5,772,1352
2:229:G:6,12,2,229,G,6,779.5,1352
2:229:G:7,12,2,229,G,7,787,1352
2:229:G:8,12,2,229,G,8,794.5,1352
2:229:G:9,12,2,229,G,9,802,1352
2:229:G:10,12,2,229,G,10,809.5,1352
2:229:G:11,12,2,229,G,11,817,1352
2:229:G:12,12,2,229,G,12,824.5,1352
2:229:G:13,12,2,229,G,13,832,1352
2:229:G:14,12,2,229,G,14,839.5,1352
2:229:G:15,12,2,229,G,15,847,1352
2:229:H:1,12,2,229,H,1,742,1366
2:229:H:2,12,2,229,H,2,749.5,1366
2:229:H:3,12,2,229,H,3,757,1366
2:229:H:4,12,2,229,H,4,764.5,1366
2:229:H:5,12,2,229,H,5,772,1366
2:229:H:6,12,2,229,H,6,779.5,1366
2:229:H:7,12,2,229,H,7,787,1366
2:229:H:8,12,2,229,H,8,794.5,1366
2:229:H:9,12,2,229,H,9,802,1366
2:229:H:10,12,2,229,H,10,809.5,1366
2:229:H:11,12,2,229,H,11,817,1366
2:229:H:12,12,2,229,H,12,824.5,1366
2:229:H:13,12,2,229,H,13,832,1366
2:229:H:14,12,2,229,H,14,839.5,1366
2:229:H:15,12,2,229,H,15,847,1366
2:229:J:1,12,2,229,J,1,742,1380
2:229:J:2,12,2,229,J,2,749.5,1380
2:229:J:3,12,2,229,J,3,757,1380
2:229:J:4,12,2,229,J,4,764.5,1380
2:229:J:5,12,2,229,J,5,772,1380
2:229:J:6,12,2,229,J,6,779.5,1380
2:229:J:7,12,2,229,J,7,787,1380
2:229:J:8,12,2,229,J,8,794.5,1380
2:229:J:9,12,2,229,J,9,802,1380
2:229:J:10,12,2,229,J,10,809.5,1380
2:229:J:11,12,2,229,J,11,817,1380
2:229:J:12,12,2,229,J,12,824.5,1380
2:229:J:13,12,2,229,J,13,832,1380
2:229:J:14,12,2,229,J,14,839.5,1380
2:229:J:15,12,2,229,J,15,847,1380
2:229:J:16,12,2,229,J,16,854.5,1380
2:229:K:1,12,2,229,K,1,742,1394
2:229:K:2,12,2,229,K,2,749.5,1394
2:229:K:3,12,2,229,K,3,757,1394
2:229:K:4,12,2,229,K,4,764.5,1394
2:229:K:5,12,2,229,K,5,772,1394
2:229:K:6,12,2,229,K,6,779.5,1394
2:229:K:7,12,2,229,K,7,787,1394
2:229:K:8,12,2,229,K,8,794.5,1394
2:229:K:9,12,2,229,K,9,802,1394
2:229:K:10,12,2,229,K,10,809.5,1394
2:229:K:11,12,2,229,K,11,817,1394
2:229:K:12,12,2,229,K,12,824.5,1394
2:229:K:13,12,2,229,K,13,832,1394
2:229:K:14,12,2,229,K,14,839.5,1394
2:229:K:15,12,2,229,K,15,847,1394
2:229:K:16,12,2,229,K,16,854.5,1394
2:229:L:1,12,2,229,L,1,742,1408
2:229:L:2,12,2,229,L,2,749.5,1408
2:229:L:3,12,2,229,L,3,757,1408
2:229:L:4,12,2,229,L,4,764.5,1408
2:229:L:5,12,2,229,L,5,772,1408
2:229:L:6,12,2,229,L,6,779.5,1408
2:229:L:7,12,2,229,L,7,787,1408
2:229:L:8,12,2,229,L,8,794.5,1408
2:229:L:9,12,2,229,L,9,802,1408
2:229:L:10,12,2,229,L,10,809.5,1408
2:229:L:11,12,2,229,L,11,817,1408
2:229:L:12,12,2,229,L,12,824.5,1408
2:229:L:13,12,2,229,L,13,832,1408
2:229:L:14,12,2,229,L,14,839.5,1408
2:229:L:15,12,2,229,L,15,847,1408
2:229:L:16,12,2,229,L,16,854.5,1408
2:229:M:1,12,2,229,M,1,742,1422
2:229:M:2,12,2,229,M,2,749.5,1422
2:229:M:3,12,2,229,M,3,757,1422
2:229:M:4,12,2,229,M,4,764.5,1422
2:229:M:5,12,2,229,M,5,772,1422
2:229:M:6,12,2,229,M,6,779.5,1422
2:229:M:7,12,2,229,M,7,787,1422
2:229:M:8,12,2,229,M,8,794.5,1422
2:229:M:9,12,2,229,M,9,802,1422
2:229:M:10,12,2,229,M,10,809.5,1422
2:229:M:11,12,2,229,M,11,817,1422
2:229:M:12,12,2,229,M,12,824.5,1422
2:229:M:13,12,2,229,M,13,832,1422
2:229:M:14,12,2,229,M,14,839.5,1422
2:229:M:15,12,2,229,M,15,847,1422
2:229:M:16,12,2,229,M,16,854.5,1422
2:229:N:1,12,2,229,N,1,742,1436
2:229:N:2,12,2,229,N,2,749.5,1436
2:229:N:3,12,2,229,N,3,757,1436
2:229:N:4,12,2,229,N,4,764.5,1436
2:229:N:5,12,2,229,N,5,772,1436
2:229:N:6,12,2,229,N,6,779.5,1436
2:229:N:7,12,2,229,N,7,787,1436
2:229:N:8,12,2,229,N,8,794.5,1436
2:229:N:9,12,2,229,N,9,802,1436
2:229:N:10,12,2,229,N,10,809.5,1436
2:229:N:11,12,2,229,N,11,817,1436
2:229:N:12,12,2,229,N,12,824.5,1436
2:229:N:13,12,2,229,N,13,832,1436
2:229:N:14,12,2,229,N,14,839.5,1436
2:229:N:15,12,2,229,N,15,847,1436
2:229:N:16,12,2,229,N,16,854.5,1436
2:229:N:17,12,2,229,N,17,862,1436
2:230:A:1,12,2,230,A,1,886,1264
2:230:A:2,12,2,230,A,2,893.5,1264
2:230:A:3,12,2,230,A,3,901,1264
2:230:A:4,12,2,230,A,4,908.5,1264
2:230:A:5,12,2,230,A,5,916,1264
2:230:A:6,12,2,230,A,6,923.5,1264
2:230:A:7,12,2,230,A,7,931,1264
2:230:A:8,12,2,230,A,8,938.5,1264
2:230:A:9,12,2,230,A,9,946,1264
2:230:A:10,12,2,230,A,10,953.5,1264
2:230:A:11,12,2,230,A,11,961,1264
2:230:A:12,12,2,230,A,12,968.5,1264
2:230:A:13,12,2,230,A,13,976,1264
2:230:B:1,12,2,230,B,1,886,1282
2:230:B:2,12,2,230,B,2,893.5,1282
2:230:B:3,12,2,230,B,3,901,1282
2:230:B:4,12,2,230,B,4,908.5,1282
2:230:B:5,12,2,230,B,5,916,1282
2:230:B:6,12,2,230,B,6,923.5,1282
2:230:B:7,12,2,230,B,7,931,1282
2:230:B:8,12,2,230,B,8,938.5,1282
2:230:B:9,12,2,230,B,9,946,1282
2:230:B:10,12,2,230,B,10,953.5,1282
2:230:B:11,12,2,230,B,11,961,1282
2:230:B:12,12,2,230,B,12,968.5,1282
2:230:B:13,12,2,230,B,13,976,1282
2:230:B:14,12,2,230,B,14,983.5,1282
2:230:B:15,12,2,230,B,15,991,1282
2:230:C:1,12,2,230,C,1,886,1296
2:230:C:2,12,2,230,C,2,893.5,1296
2:230:C:3,12,2,230,C,3,901,1296
2:230:C:4,12,2,230,C,4,908.5,1296
2:230:C:5,12,2,230,C,5,916,1296
2:230:C:6,12,2,230,C,6,923.5,1296
2:230:C:7,12,2,230,C,7,931,1296
2:230:C:8,12,2,230,C,8,938.5,1296
2:230:C:9,12,2,230,C,9,946,1296
2:230:C:10,12,2,230,C,10,953.5,1296
2:230:C:11,12,2,230,C,11,961,1296
2:230:C:12,12,2,230,C,12,968.5,1296
2:230:C:13,12,2,230,C,13,976,1296
2:230:C:14,12,2,230,C,14,983.5,1296
2:230:C:15,12,2,230,C,15,991,1296
2:230:D:1,12,2,230,D,1,886,1310
2:230:D:2,12,2,230,D,2,893.5,1310
2:230:D:3,12,2,230,D,3,901,1310
2:230:D:4,12,2,230,D,4,908.5,1310
2:230:D:5,12,2,230,D,5,916,1310
2:230:D:6,12,2,230,D,6,923.5,1310
2:230:D:7,12,2,230,D,7,931,1310
2:230:D:8,12,2,230,D,8,938.5,1310
2:230:D:9,12,2,230,D,9,946,1310
2:230:D:10,12,2,230,D,10,953.5,1310
2:230:D:11,12,2,230,D,11,961,1310
2:230:D:12,12,2,230,D,12,968.5,1310
2:230:D:13,12,2,230,D,13,976,1310
2:230:D:14,12,2,230,D,14,983.5,1310
2:230:D:15,12,2,230,D,15,991,1310
2:230:E:1,12,2,230,E,1,886,1324
2:230:E:2,12,2,230,E,2,893.5,1324
2:230:E:3,12,2,230,E,3,901,1324
2:230:E:4,12,2,230,E,4,908.5,1324
2:230:E:5,12,2,230,E,5,916,1324
2:230:E:6,12,2,230,E,6,923.5,1324
2:230:E:7,12,2,230,E,7,931,1324
2:230:E:8,12,2,230,E,8,938.5,1324
2:230:E:9,12,2,230,E,9,946,1324
2:230:E:10,12,2,230,E,10,953.5,1324
2:230:E:11,12,2,230,E,11,961,1324
2:230:E:12,12,2,230,E,12,968.5,1324
2:230:E:13,12,2,230,E,13,976,1324
2:230:E:14,12,2,230,E,14,983.5,1324
2:230:E:15,12,2,230,E,15,991,1324
2:230:F:1,12,2,230,F,1,886,1338
2:230:F:2,12,2,230,F,2,893.5,1338
2:230:F:3,12,2,230,F,3,901,1338
2:230:F:4,12,2,230,F,4,908.5,1338
2:230:F:5,12,2,230,F,5,916,1338
2:230:F:6,12,2,230,F,6,923.5,1338
2:230:F:7,12,2,230,F,7,931,1338
